dataTime,sidoName,stationName,mangName,so2Value,coValue,o3Value,no2Value,pm10Value,pm10Value24,pm25Value,pm25Value24,khaiValue,khaiGrade,so2Grade,coGrade,o3Grade,no2Grade,pm10Grade,pm25Grade,pm10Grade1h,pm25Grade1h,so2Flag,coFlag,o3Flag,no2Flag,pm10Flag,pm25Flag
2021-11-18 08:00,강원,금호동,도시대기,0.004,0.5,0.034,0.018,64,51,27,22,71,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,강원,갈말읍,도시대기,0.004,0.5,0.029,0.017,40,32,22,19,59,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,강원,홍천읍,도시대기,0.002,0.6,0.004,0.024,37,38,26,27,79,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,강원,영월읍,도시대기,0.002,0.6,0.003,0.017,28,29,25,22,66,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,보통,,,,,,
2021-11-18 08:00,강원,화천읍,도시대기,0.002,0.4,0.006,0.014,32,32,26,27,79,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,강원,황지동,도시대기,0.003,0.3,0.043,0.017,55,44,25,20,64,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,강원,인제읍,도시대기,0.003,0.7,0.006,0.019,26,27,17,17,54,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,보통,,,,,,
2021-11-18 08:00,충북,송정동(봉명동),도시대기,0.003,0.7,0.002,0.039,56,51,32,26,77,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충북,사천동,도시대기,0.003,0.7,0.002,0.027,53,45,25,27,79,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충북,용담동,도시대기,0.002,0.5,0.002,0.030,30,26,20,16,51,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,보통,,,,,,
2021-11-18 08:00,충북,용암동,도시대기,0.002,0.6,0.002,0.026,49,45,21,23,69,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충북,복대동,도로변대기,0.004,0.8,0.001,0.042,38,37,22,21,70,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충북,호암동,도시대기,0.003,0.6,0.002,0.030,43,38,25,20,61,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충북,칠금동,도시대기,0.004,0.6,0.004,0.033,41,38,26,25,74,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충북,중앙탑면,도시대기,0.002,0.4,0.006,0.034,34,33,22,20,61,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충북,살미면,도시대기,0.002,0.4,0.013,0.011,47,32,19,20,61,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충북,장락동,도시대기,0.002,0.8,0.003,0.028,51,52,29,29,85,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충북,영천동,도시대기,0.003,0.7,0.003,0.025,55,49,32,27,79,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충북,청풍면,도시대기,,0.6,0.004,0.027,33,26,30,21,64,보통,,좋음,좋음,좋음,좋음,보통,보통,보통,자료이상,,,,,
2021-11-18 08:00,충북,오창읍,도시대기,0.003,0.6,0.003,0.031,34,32,24,23,69,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충북,산남동,도시대기,0.003,0.9,0.003,0.029,43,46,28,27,79,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충북,오송읍,도시대기,0.003,0.6,0.002,0.023,41,41,27,26,77,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충북,가덕면,도시대기,0.002,0.5,0.006,0.012,32,32,25,26,77,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충북,매포읍,도시대기,0.002,1.0,0.002,0.046,64,45,38,27,79,보통,좋음,좋음,좋음,보통,보통,보통,보통,나쁨,,,,,,
2021-11-18 08:00,충북,단성면,도시대기,0.004,1.7,0.003,0.023,38,29,31,23,69,보통,좋음,좋음,좋음,좋음,좋음,보통,보통,보통,,,,,,
2021-11-18 08:00,충북,단양읍,도시대기,,,,,,,,,,,,,,,,,,,점검및교정,점검및교정,점검및교정,점검및교정,점검및교정,점검및교정
2021-11-18 08:00,충북,괴산읍,도시대기,0.003,0.6,0.005,0.009,32,31,23,22,66,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충북,감물면,도시대기,0.003,0.5,0.003,0.019,37,33,28,24,72,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충북,진천읍,도시대기,0.002,0.6,0.002,0.031,38,34,23,22,66,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충북,덕산읍,도시대기,0.004,0.5,0.009,0.019,30,36,22,23,69,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,보통,,,,,,
2021-11-18 08:00,충북,금왕,교외대기,0.002,0.4,0.008,0.030,47,44,20,20,64,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충북,음성읍,도시대기,0.002,0.5,0.002,0.022,44,38,30,23,69,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충북,소이면,도시대기,0.002,0.5,0.007,0.017,37,41,31,29,85,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충북,영동읍,도시대기,0.002,0.5,0.002,0.015,24,35,15,22,66,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,좋음,,,,,,
2021-11-18 08:00,충북,도안면,도시대기,0.002,0.5,0.007,0.019,42,36,34,28,82,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충북,증평읍,도시대기,0.002,0.6,0.003,0.014,31,27,18,18,56,보통,좋음,좋음,좋음,좋음,좋음,보통,보통,보통,,,,,,
2021-11-18 08:00,충북,보은읍,도시대기,0.002,0.6,0.002,0.020,27,32,17,24,72,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,보통,,,,,,
2021-11-18 08:00,충북,옥천읍,도시대기,0.003,0.5,0.002,0.029,41,42,18,22,66,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충남,백석동,도시대기,0.003,0.4,0.015,0.036,49,43,23,27,79,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충남,성성동,도로변대기,0.003,0.4,0.014,0.035,52,46,25,24,72,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충남,성거읍,도시대기,0.004,0.6,0.002,0.040,54,49,34,27,79,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충남,신방동,도시대기,0.003,0.4,0.009,0.030,42,42,24,24,72,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충남,사곡면,교외대기,0.001,0.2,0.008,0.004,31,36,23,22,66,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충남,공주,도시대기,0.003,0.5,0.003,0.017,29,26,22,18,56,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,보통,,,,,,
2021-11-18 08:00,충남,탄천면,도시대기,0.004,0.4,0.004,0.015,38,38,27,28,82,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충남,부여읍,도시대기,0.002,0.5,0.004,0.014,32,37,18,22,66,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충남,독곶리,도시대기,0.003,0.5,0.035,0.010,53,50,24,20,70,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충남,동문동,도시대기,0.004,0.4,0.035,0.013,58,61,18,22,81,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충남,대산리,도시대기,0.003,0.5,0.023,0.025,58,54,25,25,74,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충남,성연면,도시대기,0.003,0.5,0.020,0.028,59,51,23,21,71,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충남,송산면,도시대기,0.007,0.4,0.026,0.011,50,50,28,29,85,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충남,당진시청사,도시대기,,,,,,,23,21,,,,,,,,보통,,보통,자료이상,자료이상,자료이상,자료이상,자료이상,
2021-11-18 08:00,충남,모종동,도시대기,0.003,0.4,0.004,0.033,52,51,29,24,72,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충남,배방읍,도시대기,0.003,0.4,0.004,0.037,42,41,27,24,72,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충남,도고면,도시대기,0.003,0.4,0.005,0.023,52,44,26,27,79,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충남,둔포면,도시대기,0.004,0.4,0.019,0.026,52,50,28,29,85,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충남,인주면,도시대기,0.003,0.4,0.017,0.029,52,47,21,25,74,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충남,장재리,도로변대기,0.003,0.5,0.006,0.036,55,54,32,30,87,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충남,논산,도시대기,0.003,0.5,0.003,0.018,52,44,24,21,64,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충남,연무읍,도시대기,0.003,0.5,0.004,0.021,40,39,22,20,61,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충남,성동면,도시대기,0.003,0.5,0.005,0.020,33,57,21,23,77,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충남,파도리,교외대기,0.002,0.3,0.067,0.003,71,63,38,32,92,보통,좋음,좋음,보통,좋음,보통,보통,보통,나쁨,,,,,,
2021-11-18 08:00,충남,이원면,도시대기,0.003,0.3,0.037,0.006,50,52,23,25,74,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충남,태안읍,도시대기,0.003,0.5,0.022,0.023,58,59,26,28,82,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충남,격렬비열도,국가배경농도,,,,,,,32,28,82,보통,,,,,,보통,,보통,통신장애,통신장애,통신장애,통신장애,통신장애,
2021-11-18 08:00,충남,원북면,도시대기,0.003,0.5,0.016,0.026,63,55,28,23,75,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충남,예산군,도시대기,0.004,0.3,0.039,0.014,38,32,19,18,58,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충남,삽교읍,도시대기,0.003,0.5,0.010,0.024,50,47,27,28,82,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충남,대천2동,도시대기,0.004,0.3,0.027,0.026,47,37,24,22,66,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충남,주교면,도시대기,0.002,0.5,0.020,0.027,53,54,25,22,74,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충남,외연도,국가배경농도,0.004,0.3,0.035,0.005,58,58,26,25,78,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충남,홍성읍,도시대기,0.003,0.5,0.006,0.033,52,44,24,24,72,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충남,내포,도시대기,0.002,0.3,0.020,0.027,46,39,21,15,59,보통,좋음,좋음,좋음,좋음,보통,좋음,보통,보통,,,,,,
2021-11-18 08:00,충남,금산읍,도시대기,0.004,0.6,0.004,0.019,34,36,23,23,69,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충남,청양읍,도시대기,0.003,0.3,0.014,0.017,32,29,15,16,51,보통,좋음,좋음,좋음,좋음,좋음,보통,보통,좋음,,,,,,
2021-11-18 08:00,충남,정산면,도시대기,0.003,0.5,0.003,0.012,29,25,20,16,51,보통,좋음,좋음,좋음,좋음,좋음,보통,좋음,보통,,,,,,
2021-11-18 08:00,충남,엄사면,도시대기,0.003,0.5,0.003,0.022,28,29,14,15,50,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-18 08:00,충남,평택당진항,항만,0.001,0.3,0.017,0.026,48,47,28,29,85,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충남,대산항,항만,0.001,0.4,0.025,0.018,56,52,33,27,79,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충남,장항항,항만,0.001,0.3,0.012,0.028,50,54,27,28,82,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충남,서천읍,도시대기,0.002,0.5,0.004,0.023,49,46,18,18,66,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,충남,서면,도시대기,0.001,0.3,0.045,0.009,59,53,14,17,73,보통,좋음,좋음,보통,좋음,보통,보통,보통,좋음,,,,,,
2021-11-18 08:00,충남,장항읍,도시대기,0.003,0.4,0.011,0.029,47,51,24,26,77,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,전북,노송동,도시대기,0.002,0.4,0.009,0.033,41,43,16,19,63,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,전북,삼천동,도시대기,0.002,0.5,0.007,0.040,43,44,18,20,66,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,전북,팔복동,도시대기,0.001,0.4,0.022,0.027,41,44,15,18,64,보통,좋음,좋음,좋음,좋음,보통,보통,보통,좋음,,,,,,
2021-11-18 08:00,전북,송천동,도시대기,0.002,0.3,0.008,0.025,37,43,19,22,66,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,전북,서신동,도로변대기,0.002,0.4,,0.031,37,38,19,19,59,보통,좋음,좋음,,보통,보통,보통,보통,보통,,,통신장애,,,
2021-11-18 08:00,전북,혁신동,도시대기,0.002,0.4,0.027,0.021,47,48,25,25,74,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,전북,신풍동(군산),도시대기,0.002,0.4,0.012,0.032,51,59,29,28,82,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,전북,소룡동,도시대기,0.002,0.3,0.011,,51,52,22,24,,,좋음,좋음,좋음,,보통,보통,보통,보통,,,,점검및교정,,
2021-11-18 08:00,전북,옥산면,도시대기,0.003,0.5,0.013,0.017,43,50,25,27,79,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,전북,비응도동,도시대기,0.004,0.4,0.018,0.015,46,51,22,25,74,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,전북,말도,국가배경농도,,,,,60,55,31,25,75,보통,,,,,보통,보통,보통,보통,통신장애,통신장애,통신장애,통신장애,,
2021-11-18 08:00,전북,소룡동2,도시대기,0.001,0.4,0.010,0.026,51,58,20,26,78,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,전북,삼기면,도시대기,0.003,0.5,0.006,0.021,42,46,20,24,72,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,전북,팔봉동,도시대기,0.003,0.4,0.007,0.029,54,47,39,25,74,보통,좋음,좋음,좋음,좋음,보통,보통,보통,나쁨,,,,,,
2021-11-18 08:00,전북,모현동,도시대기,0.003,0.5,0.005,0.036,47,49,17,20,69,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,전북,용동면,도시대기,0.001,0.5,0.003,0.011,41,44,23,24,72,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,전북,함열읍,도시대기,0.003,0.6,0.002,0.016,45,52,21,26,77,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,전북,춘포면,도시대기,0.002,0.4,0.003,0.024,,,,,,,좋음,좋음,좋음,좋음,,,,,,,,,점검및교정,점검및교정
2021-11-18 08:00,전북,여산면,도시대기,0.002,0.4,0.002,0.015,,,,,,,좋음,좋음,좋음,좋음,,,,,,,,,점검및교정,점검및교정
2021-11-18 08:00,전북,연지동,도시대기,0.002,0.6,0.006,0.031,44,41,16,15,61,보통,좋음,좋음,좋음,보통,보통,좋음,보통,보통,,,,,,
2021-11-18 08:00,전북,신태인,도시대기,0.004,0.4,0.021,0.014,34,35,16,17,55,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,전북,영파동,도시대기,0.003,0.4,0.008,0.032,43,41,21,18,61,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,전북,죽항동,도시대기,0.002,0.5,0.004,0.022,32,31,17,17,54,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,전북,운봉읍,도시대기,0.002,0.4,0.008,0.016,,,,,,,좋음,좋음,좋음,좋음,,,,,,,,,점검및교정,점검및교정
2021-11-18 08:00,전북,고창읍,도시대기,0.003,0.3,0.036,0.011,42,43,19,17,63,보통,좋음,좋음,보통,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,전북,심원면,도시대기,0.003,0.4,0.021,0.017,44,39,15,17,59,보통,좋음,좋음,좋음,좋음,보통,보통,보통,좋음,,,,,,
2021-11-18 08:00,전북,부안읍,도시대기,0.002,0.5,0.024,0.027,47,45,22,23,69,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,전북,새만금,교외대기,0.001,0.4,0.024,0.006,46,40,22,18,60,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,전북,계화면,도시대기,0.002,0.4,0.018,0.018,60,61,32,33,95,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,전북,요촌동,도시대기,0.002,0.5,0.003,0.033,53,53,32,30,87,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,전북,고산면,도시대기,0.002,0.4,0.006,0.014,30,35,13,16,55,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,좋음,,,,,,
2021-11-18 08:00,전북,봉동읍,도시대기,0.002,0.3,0.010,0.011,26,34,15,19,59,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,좋음,,,,,,
2021-11-18 08:00,전북,구이면,도시대기,0.002,0.3,0.026,0.005,32,31,19,20,61,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,전북,진안읍,도시대기,0.002,0.3,0.003,0.015,27,35,17,16,55,보통,좋음,좋음,좋음,좋음,보통,보통,좋음,보통,,,,,,
2021-11-18 08:00,전북,운암면,교외대기,0.001,0.3,0.007,0.007,27,37,9,9,57,보통,좋음,좋음,좋음,좋음,보통,좋음,좋음,좋음,,,,,,
2021-11-18 08:00,전북,임실읍,도시대기,0.003,0.5,0.003,0.014,25,30,12,15,50,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-18 08:00,전북,관촌면,도시대기,0.004,0.4,0.004,0.017,36,41,17,22,66,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,전북,무주읍,도시대기,0.003,0.5,0.006,0.013,23,21,8,9,35,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-18 08:00,전북,순창읍,도시대기,0.003,0.2,0.002,0.015,29,35,5,9,55,보통,좋음,좋음,좋음,좋음,보통,좋음,좋음,좋음,,,,,,
2021-11-18 08:00,전북,장수읍,도시대기,0.003,0.4,0.006,0.014,27,30,15,15,50,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,좋음,,,,,,
2021-11-18 08:00,전북,군산항,항만,0.001,0.3,0.010,0.026,58,60,28,29,85,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,전남,용당동,도시대기,0.002,0.6,0.004,0.034,63,54,21,19,74,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,전남,부흥동,도시대기,0.003,0.7,0.003,0.039,52,46,20,16,66,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,전남,서강동,도시대기,0.004,0.9,0.003,0.046,42,36,23,17,76,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,전남,월내동,도시대기,0.012,0.6,0.003,0.040,49,35,27,20,66,보통,좋음,좋음,좋음,보통,보통,보통,보통,보통,,,,,,
2021-11-18 08:00,전남,문수동,도시대기,0.004,0.8,0.002,0.047,41,32,39,,,,좋음,좋음,좋음,보통,보통,,보통,나쁨,,,,,,
2021-11-18 08:00,전남,여천동(여수),도시대기,0.003,0.6,0.006,0.031,32,29,20,17,54,보통,좋음,좋음,좋음,보통,좋음,보통,보통,보통,,,,,,
2021-11-18 08:00,전남,덕충동,도시대기,0.008,0.6,0.011,0.043,33,27,21,15,71,보통,좋음,좋음,좋음,보통,좋음,좋음,보통,보통,,,,,,
2021-11-18 08:00,전남,장천동,도시대기,0.002,0.4,0.015,0.031,44,36,21,15,56,보통,좋음,좋음,좋음,보통,보통,좋음,보통,보통,,,,,,
2021-11-18 08:00,전남,연향동,도시대기,0.002,0.4,0.006,0.041,30,28,17,16,68,보통,좋음,좋음,좋음,보통,좋음,보통,좋음,보통,,,,,,
2021-11-18 08:00,전남,순천만,도시대기,0.001,0.4,0.015,0.020,36,33,22,16,53,보통,좋음,좋음,좋음,좋음,보통,보통,보통,보통,,,,,,
